dr7objid,ra,dec,z,petroR50_r,deVAB_r,seeing_r,run,camcol,rerun,field,Zoo1,image
5.87739719221052E+017,204.912,27.40458,0.0350673,4.918226,0.9522624,1.527592,4649,1,40,143,E,fpC-004649-r1-0143.fit.gz
5.87739408387474E+017,170.0933,35.07097,0.0609975,5.665507,0.9520776,1.298464,4576,6,40,367,E,fpC-004576-r6-0367.fit.gz
5.87742013272818E+017,157.8687,19.70633,0.0438841,6.26591,0.9520634,1.318899,5183,2,40,179,E,fpC-005183-r2-0179.fit.gz
5.87739384743396E+017,245.925,18.0785,0.0891146,4.249007,0.9519195,1.24282,4571,2,40,35,E,fpC-004571-r2-0035.fit.gz
5.87726101482308E+017,211.0258,4.578528,0.0880505,4.615447,0.9517927,1.326158,1478,4,40,20,E,fpC-001478-r4-0020.fit.gz
5.87733196235014E+017,199.6249,54.06642,0.032703,5.465304,0.9517875,1.388752,3130,3,40,75,E,fpC-003130-r3-0075.fit.gz
5.87732482197947E+017,139.1962,38.53767,0.0709954,4.607617,0.951708,1.364369,2964,1,40,94,E,fpC-002964-r1-0094.fit.gz
5.87739406779875E+017,178.5717,34.50142,0.0632926,3.895755,0.9515129,1.085705,4576,3,40,413,E,fpC-004576-r3-0413.fit.gz
5.87736541481075E+017,214.4696,7.992472,0.0551512,4.425463,0.9513636,1.079832,3909,2,40,127,E,fpC-003909-r2-0127.fit.gz
5.87729159504659E+017,197.8835,5.123361,0.0612304,4.499768,0.9512979,1.440481,2190,4,40,106,E,fpC-002190-r4-0106.fit.gz
5.87728309103166E+017,170.4067,2.694083,0.0487097,4.319465,0.9511847,1.11443,1992,4,40,137,E,fpC-001992-r4-0137.fit.gz
5.87742013298049E+017,219.2236,18.37064,0.048309,4.070622,0.950987,1.099894,5183,2,40,564,E,fpC-005183-r2-0564.fit.gz
5.87727178445029E+017,349.6934,-10.39925,0.0317014,7.942424,0.9505785,1.706742,1729,2,40,15,E,fpC-001729-r2-0015.fit.gz
5.87738947213263E+017,163.2836,37.75414,0.0598135,4.039399,0.9503717,1.294381,4469,3,40,335,E,fpC-004469-r3-0335.fit.gz
5.87736975273689E+017,234.1623,25.90681,0.094673,3.994957,0.9498613,1.105883,4010,2,40,141,E,fpC-004010-r2-0141.fit.gz
5.87739814246023E+017,246.4087,16.45503,0.0343137,5.381724,0.949818,1.381366,4671,2,40,125,E,fpC-004671-r2-0125.fit.gz
5.8772997178563E+017,214.3179,-1.589222,0.0772215,3.845766,0.9494346,1.229486,2379,5,40,34,E,fpC-002379-r5-0034.fit.gz
5.87739406778106E+017,173.7276,34.05581,0.073665,3.359186,0.949405,1.086586,4576,3,40,386,E,fpC-004576-r3-0386.fit.gz
5.87741531709243E+017,164.4138,27.49367,0.0453656,5.88525,0.9488792,1.419795,5071,1,40,326,E,fpC-005071-r1-0326.fit.gz
5.88018055659717E+017,240.5983,36.10989,0.0310453,4.794074,0.9488359,1.202192,3918,3,41,285,E,fpC-003918-r3-0285.fit.gz
5.88016890639745E+017,158.8047,38.52508,0.0430443,4.839668,0.9483793,1.491091,3647,1,41,131,E,fpC-003647-r1-0131.fit.gz
5.88017949883695E+017,168.6806,42.50961,0.0723133,4.450784,0.9475726,1.246207,3893,6,41,95,E,fpC-003893-r6-0095.fit.gz
5.87739381528068E+017,227.083,27.70264,0.0810198,3.993773,0.9474233,1.041609,4570,4,40,125,E,fpC-004570-r4-0125.fit.gz
5.87735343717155E+017,124.3825,6.101555,0.0948847,4.902352,0.947069,1.075247,3630,3,40,52,E,fpC-003630-r3-0052.fit.gz
5.88017947218477E+017,224.4915,34.16308,0.0884234,5.861516,0.9469213,1.257875,3893,1,41,387,E,fpC-003893-r1-0387.fit.gz
5.87722984432403E+017,198.213,1.001806,0.0742607,4.864283,0.9468836,1.475034,752,6,40,365,E,fpC-000752-r6-0365.fit.gz
5.8801762668662E+017,167.0592,43.62483,0.0755967,4.817057,0.9466044,1.544453,3818,4,41,83,E,fpC-003818-r4-0083.fit.gz
5.88017605223776E+017,193.2632,45.01247,0.0777218,6.196949,0.9465272,1.694982,3813,4,41,266,E,fpC-003813-r4-0266.fit.gz
5.88023045863768E+017,130.906,16.25756,0.0745988,3.464731,0.9464804,1.112641,5080,2,41,116,E,fpC-005080-r2-0116.fit.gz
5.87737826206679E+017,111.7475,38.01253,0.0801844,4.140604,0.9460393,1.182374,4208,3,40,28,E,fpC-004208-r3-0028.fit.gz
5.87736919434462E+017,244.7635,26.11169,0.0689528,3.655745,0.9460152,1.16603,3997,2,40,70,E,fpC-003997-r2-0070.fit.gz
5.87733605331763E+017,223.5507,54.50675,0.0380491,4.507061,0.9459514,1.012579,3225,5,40,92,E,fpC-003225-r5-0092.fit.gz
5.87727225689539E+017,358.557,-10.41903,0.0776602,7.655022,0.9459372,1.146665,1740,2,40,13,E,fpC-001740-r2-0013.fit.gz
5.88017626155123E+017,184.194,44.67105,0.0861695,3.9405,0.9457432,1.210041,3818,3,41,165,E,fpC-003818-r3-0165.fit.gz
5.87735744225542E+017,238.2607,34.04408,0.0745905,5.08152,0.9456288,1.09103,3723,5,40,93,E,fpC-003723-r5-0093.fit.gz
5.87739719757398E+017,203.64,27.94875,0.0391757,4.782419,0.9454179,1.427938,4649,2,40,135,E,fpC-004649-r2-0135.fit.gz
5.87726015089869E+017,227.8559,1.685639,0.0363981,3.690016,0.9453001,1.19912,1458,3,40,688,E,fpC-001458-r3-0688.fit.gz
5.87742863673262E+017,174.1002,16.74825,0.0682452,3.394689,0.9452994,1.055001,5381,2,40,132,E,fpC-005381-r2-0132.fit.gz
5.87741709404996E+017,138.6911,20.12783,0.0324943,4.36828,0.9446022,1.048181,5112,4,40,196,E,fpC-005112-r4-0196.fit.gz
5.8774148928825E+017,143.9872,22.81989,0.0813653,4.320642,0.9444821,1.207891,5061,2,40,201,E,fpC-005061-r2-0201.fit.gz
5.87726032765125E+017,133.6664,1.613722,0.0717266,3.475352,0.9437895,1.121174,1462,4,40,55,E,fpC-001462-r4-0055.fit.gz
5.87737808493937E+017,118.1842,45.94928,0.0517978,4.295243,0.9437569,1.35027,4204,2,40,89,E,fpC-004204-r2-0089.fit.gz
5.87736921046123E+017,247.6628,25.60944,0.0424839,4.79574,0.9434868,1.33297,3997,5,40,86,E,fpC-003997-r5-0086.fit.gz
5.87738947736634E+017,129.6608,25.8392,0.0857729,4.657943,0.9432696,1.509458,4469,4,40,129,E,fpC-004469-r4-0129.fit.gz
5.87732483267625E+017,129.3889,33.75191,0.0450838,5.395138,0.9431672,1.161631,2964,3,40,32,E,fpC-002964-r3-0032.fit.gz
5.87725470129652E+017,123.3991,45.86167,0.0490878,4.271308,0.9431281,1.117715,1331,4,40,135,E,fpC-001331-r4-0135.fit.gz
5.87731499187962E+017,163.4024,54.86794,0.0715972,4.96843,0.9429445,1.264736,2735,2,40,104,E,fpC-002735-r2-0104.fit.gz
5.87738946146861E+017,184.7329,39.14014,0.0369785,5.559453,0.9428205,1.438243,4469,1,40,447,E,fpC-004469-r1-0447.fit.gz
5.87738067265127E+017,115.1682,48.05147,0.0414558,3.882621,0.9425043,1.030682,4264,4,40,80,E,fpC-004264-r4-0080.fit.gz
5.87741722286359E+017,193.55,27.62608,0.0859091,4.134793,0.9424501,1.141975,5115,4,40,142,E,fpC-005115-r4-0142.fit.gz
5.87742062680015E+017,176.1338,23.11483,0.0505935,6.057203,0.9422475,1.232263,5194,6,40,409,E,fpC-005194-r6-0409.fit.gz
5.87739646200316E+017,147.5931,25.796,0.0515457,5.260693,0.9421579,1.380333,4632,1,40,47,E,fpC-004632-r1-0047.fit.gz
5.87742550675423E+017,206.8966,18.48528,0.0661426,3.696295,0.9421074,0.9861774,5308,3,40,100,E,fpC-005308-r3-0100.fit.gz
5.88013381670994E+017,187.1973,51.26525,0.0865222,5.587617,0.9420918,1.234107,2830,1,41,429,E,fpC-002830-r1-0429.fit.gz
5.8801809108435E+017,247.8679,27.20289,0.0875584,4.169103,0.9418822,1.253499,3926,5,41,150,E,fpC-003926-r5-0150.fit.gz
5.87741391568896E+017,135.6429,22.63206,0.0375383,4.852321,0.9418079,1.03818,5038,4,40,66,E,fpC-005038-r4-0066.fit.gz
5.87733398639936E+017,230.2244,45.32136,0.0641805,4.42828,0.941792,1.435114,3177,4,40,145,E,fpC-003177-r4-0145.fit.gz
5.87741488762979E+017,172.8179,28.21808,0.0750287,3.90011,0.941725,1.218736,5061,1,40,378,E,fpC-005061-r1-0378.fit.gz
5.87722952767767E+017,237.9451,-0.1051667,0.0544176,4.093378,0.9413095,1.320694,745,3,40,529,E,fpC-000745-r3-0529.fit.gz
5.87736543102174E+017,238.5324,6.560333,0.0694375,3.284679,0.941219,0.9832686,3909,5,40,287,E,fpC-003909-r5-0287.fit.gz
5.87739406260896E+017,225.87,27.15444,0.0810992,5.270143,0.9411464,1.16933,4576,2,40,686,E,fpC-004576-r2-0686.fit.gz
5.87729226611687E+017,228.3869,58.91808,0.0709425,4.929265,0.9411421,1.401857,2206,1,40,78,E,fpC-002206-r1-0078.fit.gz
5.87741490371428E+017,167.1752,28.95053,0.0344863,4.117331,0.9411098,1.311693,5061,4,40,345,E,fpC-005061-r4-0345.fit.gz
5.87739406802944E+017,237.8646,22.61981,0.0475533,3.945274,0.9410559,1.204616,4576,3,40,765,E,fpC-004576-r3-0765.fit.gz
5.88018054585189E+017,238.3544,36.71619,0.0573436,4.311387,0.9409513,1.36525,3918,1,41,273,E,fpC-003918-r1-0273.fit.gz
5.87736976882663E+017,230.9031,28.64308,0.0840879,4.769693,0.940949,1.258334,4010,5,40,116,E,fpC-004010-r5-0116.fit.gz
5.87739406255981E+017,213.728,30.88933,0.0531833,3.982464,0.9408027,1.103439,4576,2,40,611,E,fpC-004576-r2-0611.fit.gz
5.87736618792452E+017,249.2637,21.05533,0.0310166,5.834368,0.9406619,1.127661,3927,2,40,157,E,fpC-003927-r2-0157.fit.gz
5.8772547388244E+017,158.4453,62.23706,0.0307602,5.372341,0.9405326,1.580486,1332,3,40,54,E,fpC-001332-r3-0054.fit.gz
5.87736618788323E+017,240.9572,26.54208,0.0487003,5.17819,0.9398766,1.255838,3927,2,40,94,E,fpC-003927-r2-0094.fit.gz
5.87733411523658E+017,226.1642,47.43653,0.088499,4.430514,0.9398316,1.415019,3180,4,40,127,E,fpC-003180-r4-0127.fit.gz
5.8801772547054E+017,176.531,7.494389,0.0930887,3.512677,0.9395494,1.05472,3841,4,41,78,E,fpC-003841-r4-0078.fit.gz
5.88017703466304E+017,177.4695,12.18592,0.0840131,6.333516,0.9394421,1.666058,3836,3,41,192,E,fpC-003836-r3-0192.fit.gz
5.87739707949777E+017,223.0722,24.77603,0.0482069,3.83062,0.93942,1.217673,4646,4,40,189,E,fpC-004646-r4-0189.fit.gz
5.87733441049002E+017,239.1135,42.10117,0.0386135,4.386926,0.9393595,1.041638,3187,3,40,88,E,fpC-003187-r3-0088.fit.gz
5.8773574423072E+017,248.9036,26.50489,0.069805,3.663159,0.9393538,1.149568,3723,5,40,172,E,fpC-003723-r5-0172.fit.gz
5.87729158980895E+017,227.8113,3.498778,0.0769115,4.917507,0.9392356,1.465222,2190,3,40,306,E,fpC-002190-r3-0306.fit.gz
5.8773186909746E+017,180.7999,54.84722,0.0504784,4.258068,0.9391217,1.271352,2821,3,40,187,E,fpC-002821-r3-0187.fit.gz
5.87739132964569E+017,236.2901,26.50611,0.0321108,5.743924,0.9387463,1.120777,4512,5,40,243,E,fpC-004512-r5-0243.fit.gz
5.87739843770843E+017,212.7147,21.51392,0.057385,5.061817,0.9385979,1.351556,4678,1,40,78,E,fpC-004678-r1-0078.fit.gz
5.87734304875545E+017,328.1335,0.1664167,0.0528345,4.254992,0.9384829,1.303891,3388,4,40,107,E,fpC-003388-r4-0107.fit.gz
5.877420127425E+017,173.7233,21.08975,0.0635647,4.039212,0.9382378,1.233128,5183,1,40,279,E,fpC-005183-r1-0279.fit.gz
5.8773780902681E+017,112.025,37.98944,0.0625208,4.010468,0.9381405,1.215139,4204,3,40,28,E,fpC-004204-r3-0028.fit.gz
5.88017704561541E+017,227.5295,10.11094,0.0827336,3.868532,0.9379299,1.02537,3836,5,41,520,E,fpC-003836-r5-0520.fit.gz
5.87734304879543E+017,337.2907,0.07886111,0.0568694,3.585975,0.9377923,1.082926,3388,4,40,168,E,fpC-003388-r4-0168.fit.gz
5.87742013822534E+017,189.2609,22.26369,0.0618537,3.92784,0.9377759,1.232547,5183,3,40,375,E,fpC-005183-r3-0375.fit.gz
5.87736921041994E+017,239.1716,31.36194,0.0475219,3.351759,0.9377522,1.083391,3997,5,40,23,E,fpC-003997-r5-0023.fit.gz
5.8773308081478E+017,191.851,54.98703,0.08331,4.245249,0.9376621,1.356575,3103,4,40,182,E,fpC-003103-r4-0182.fit.gz
5.87732591715943E+017,183.8379,60.65039,0.0981675,4.170604,0.9376083,1.274727,2989,5,40,38,E,fpC-002989-r5-0038.fit.gz
5.87741602567029E+017,179.9536,27.85411,0.0507083,6.829223,0.9375809,1.279719,5087,5,40,186,E,fpC-005087-r5-0186.fit.gz
5.88018055665353E+017,251.6371,27.31825,0.0443924,5.528499,0.9375479,1.153615,3918,3,41,371,E,fpC-003918-r3-0371.fit.gz
5.87728677927846E+017,167.5095,63.64194,0.0328079,5.651857,0.9374725,1.225373,2078,3,40,51,E,fpC-002078-r3-0051.fit.gz
5.88017625623167E+017,199.6854,43.20211,0.0747853,4.410718,0.9371791,1.198557,3818,2,41,240,E,fpC-003818-r2-0240.fit.gz
5.87736542560781E+017,228.1826,7.393,0.0411969,3.030676,0.9369602,0.9712281,3909,4,40,218,E,fpC-003909-r4-0218.fit.gz
5.87736542548066E+017,198.8743,9.850166,0.0496499,4.959244,0.9368228,0.9321669,3909,4,40,24,E,fpC-003909-r4-0024.fit.gz
5.87741828046914E+017,166.06,22.7578,0.0922796,3.618206,0.9367911,1.083899,5140,1,40,96,E,fpC-005140-r1-0096.fit.gz
5.87730774422585E+017,352.8621,14.773,0.051837,3.108665,0.9367386,1.008161,2566,4,40,262,E,fpC-002566-r4-0262.fit.gz
5.87726015083971E+017,214.3617,2.046889,0.0547049,4.183932,0.9367049,1.152162,1458,3,40,598,E,fpC-001458-r3-0598.fit.gz
5.87726015627002E+017,228.4462,2.098028,0.0390285,3.639377,0.9363694,1.131022,1458,4,40,692,E,fpC-001458-r4-0692.fit.gz
5.87739380450198E+017,216.6918,30.14925,0.053363,4.375638,0.9362745,1.305379,4570,2,40,62,E,fpC-004570-r2-0062.fit.gz
5.88298662506332E+017,205.6907,45.00978,0.0633342,4.105001,0.9361181,1.13743,3716,2,42,135,E,fpC-003716-r2-0135.fit.gz
5.88017116665741E+017,218.9453,43.0935,0.082111,4.559445,0.9361086,1.445784,3699,6,41,182,E,fpC-003699-r6-0182.fit.gz
5.87731870171005E+017,179.9674,55.53486,0.0808613,6.339134,0.9359271,1.313157,2821,5,40,184,E,fpC-002821-r5-0184.fit.gz
5.87731187279069E+017,3.300833,0.7429444,0.0387975,3.797301,0.935142,1.168591,2662,5,40,304,E,fpC-002662-r5-0304.fit.gz
5.87727220862288E+017,326.519,10.91003,0.0835427,3.613859,0.934789,1.121436,1739,1,40,83,E,fpC-001739-r1-0083.fit.gz
5.87731869096739E+017,177.973,54.74978,0.0962596,4.158185,0.934661,1.281427,2821,3,40,176,E,fpC-002821-r3-0176.fit.gz
5.87739707943748E+017,208.2785,28.2285,0.0634805,4.402168,0.9344473,1.262991,4646,4,40,97,E,fpC-004646-r4-0097.fit.gz
5.87739707947221E+017,216.9924,26.5045,0.0322976,7.851471,0.9343531,1.356643,4646,4,40,150,E,fpC-004646-r4-0150.fit.gz
5.87742577530045E+017,218.6787,17.36514,0.0955743,6.275954,0.9343406,1.279586,5314,5,40,269,E,fpC-005314-r5-0269.fit.gz
5.87739154428068E+017,121.7464,19.85167,0.0387783,4.621464,0.9343365,1.479386,4517,5,40,70,E,fpC-004517-r5-0070.fit.gz
5.88017992310129E+017,226.9123,8.282444,0.0804868,3.676395,0.9342943,1.078123,3903,5,41,303,E,fpC-003903-r5-0303.fit.gz
5.8774256839354E+017,150.1973,16.87008,0.0704514,4.451657,0.9342323,1.076122,5312,4,40,121,E,fpC-005312-r4-0121.fit.gz
5.87722982836863E+017,232.5993,-0.3389722,0.070929,3.77772,0.9342197,1.178974,752,3,40,595,E,fpC-000752-r3-0595.fit.gz
5.87726032769057E+017,142.6546,1.995667,0.0367022,4.057527,0.9340554,1.239233,1462,4,40,115,E,fpC-001462-r4-0115.fit.gz
5.87741490356159E+017,130.5301,18.56036,0.0723712,5.091184,0.9339438,0.9586473,5061,4,40,112,E,fpC-005061-r4-0112.fit.gz
5.87736618787734E+017,239.6028,27.22953,0.0882326,4.442617,0.9337962,1.182581,3927,2,40,85,E,fpC-003927-r2-0085.fit.gz
5.87738569781412E+017,194.7995,15.16544,0.0621276,3.535542,0.9335247,1.104738,4381,4,40,158,E,fpC-004381-r4-0158.fit.gz
5.87733442125759E+017,246.368,37.86469,0.0313906,3.9054,0.9335146,1.1503,3187,5,40,134,E,fpC-003187-r5-0134.fit.gz
5.87742550681911E+017,222.2375,16.15361,0.039118,5.575816,0.9335043,1.011257,5308,3,40,199,E,fpC-005308-r3-0199.fit.gz
5.87738066189943E+017,113.8653,44.70192,0.043061,5.953629,0.9333615,1.236152,4264,2,40,58,E,fpC-004264-r2-0058.fit.gz
5.87729160055685E+017,230.3439,4.341694,0.0521801,8.486322,0.9333475,1.410928,2190,5,40,322,E,fpC-002190-r5-0322.fit.gz
5.87742013836559E+017,223.1531,17.94569,0.0710923,4.001727,0.9333401,0.9918367,5183,3,40,589,E,fpC-005183-r3-0589.fit.gz
5.87739302611911E+017,200.0614,33.14342,0.0360979,7.659196,0.933219,1.279939,4552,1,40,184,E,fpC-004552-r1-0184.fit.gz
5.87739828212531E+017,240.3384,16.67661,0.0315889,5.507256,0.9332134,1.358979,4674,4,40,245,E,fpC-004674-r4-0245.fit.gz
5.88010136806621E+017,147.1259,57.19106,0.0316641,5.441893,0.9331408,1.413714,2074,5,41,176,E,fpC-002074-r5-0176.fit.gz
5.87742575377711E+017,206.8837,17.50908,0.0444354,3.671371,0.933014,1.102013,5314,1,40,195,E,fpC-005314-r1-0195.fit.gz
5.88007004189164E+017,235.6182,52.99744,0.0690804,4.787796,0.9329457,1.386955,1345,2,41,547,E,fpC-001345-r2-0547.fit.gz
5.87736920509121E+017,247.1922,25.49469,0.0401047,5.342068,0.9329079,1.235813,3997,4,40,84,E,fpC-003997-r4-0084.fit.gz
5.87728930803548E+017,129.096,43.47353,0.066536,5.161302,0.9327348,1.40929,2137,2,40,196,E,fpC-002137-r2-0196.fit.gz
5.87735346962104E+017,179.2139,13.686,0.0556555,4.978683,0.9326034,1.045264,3631,1,40,414,E,fpC-003631-r1-0414.fit.gz
5.8801799015714E+017,214.1419,7.799972,0.06399,4.480649,0.9324491,1.287522,3903,1,41,219,E,fpC-003903-r1-0219.fit.gz
5.87732483279159E+017,159.5585,47.03259,0.0625363,3.92659,0.9323733,1.105645,2964,3,40,208,E,fpC-002964-r3-0208.fit.gz
5.8801770456141E+017,227.3342,10.00522,0.0847714,3.394612,0.9323089,1.043943,3836,5,41,518,E,fpC-003836-r5-0518.fit.gz
5.87732053782299E+017,137.9935,41.43694,0.0935521,3.958518,0.9322628,1.196466,2864,3,40,206,E,fpC-002864-r3-0206.fit.gz
5.88017625072599E+017,157.4707,40.33328,0.0674383,4.40493,0.9322131,1.273887,3818,1,41,31,E,fpC-003818-r1-0031.fit.gz
5.8772610256339E+017,227.8814,4.5175,0.0378631,7.211415,0.9319731,1.900357,1478,6,40,132,E,fpC-001478-r6-0132.fit.gz
5.87727942953403E+017,134.5206,1.15375,0.0711896,4.704674,0.931754,1.345135,1907,2,40,79,E,fpC-001907-r2-0079.fit.gz
5.88017979443184E+017,222.576,34.09394,0.0890595,4.462023,0.9316825,1.126465,3900,5,41,577,E,fpC-003900-r5-0577.fit.gz
5.87736783611429E+017,251.1319,26.68817,0.045457,13.23348,0.9315653,1.609519,3965,5,40,151,E,fpC-003965-r5-0151.fit.gz
5.87739380987986E+017,219.064,29.90839,0.0346528,6.304738,0.9314521,1.362895,4570,3,40,76,E,fpC-004570-r3-0076.fit.gz
5.87733608548991E+017,236.6528,46.53303,0.0652353,4.937235,0.931381,1.254284,3226,3,40,31,E,fpC-003226-r3-0031.fit.gz
5.88017111289954E+017,164.4047,45.63442,0.042698,4.270446,0.93114,1.366352,3698,4,41,74,E,fpC-003698-r4-0074.fit.gz
5.88017703487996E+017,227.855,9.224527,0.0341237,5.670065,0.9310147,1.14052,3836,3,41,523,E,fpC-003836-r3-0523.fit.gz
5.88017978876494E+017,139.5981,30.54319,0.0626431,5.007249,0.9307823,1.245509,3900,4,41,122,E,fpC-003900-r4-0122.fit.gz
5.87741532773483E+017,141.1169,22.42858,0.0317112,5.183734,0.9307055,1.105353,5071,3,40,181,E,fpC-005071-r3-0181.fit.gz
5.87738946676785E+017,164.4748,37.54192,0.0355869,5.429309,0.9304868,1.382643,4469,2,40,341,E,fpC-004469-r2-0341.fit.gz
5.88018090548527E+017,249.5141,25.30272,0.0365948,4.800826,0.9302122,1.294134,3926,4,41,166,E,fpC-003926-r4-0166.fit.gz
5.87739504477864E+017,206.0588,29.80411,0.0593408,4.214128,0.9300866,1.364642,4599,1,40,222,E,fpC-004599-r1-0222.fit.gz
5.87734863218082E+017,149.1616,8.489417,0.0300318,4.332267,0.9298894,1.153729,3518,4,40,58,E,fpC-003518-r4-0058.fit.gz
5.88017978358301E+017,191.2188,39.59797,0.0548129,4.185026,0.9298257,1.268958,3900,3,41,407,E,fpC-003900-r3-0407.fit.gz
5.87742012743549E+017,176.3233,21.42064,0.0680905,5.683664,0.9295384,1.345587,5183,1,40,295,E,fpC-005183-r1-0295.fit.gz
5.87733603734914E+017,253.5308,31.38761,0.0989177,4.002571,0.9293843,1.197512,3225,2,40,302,E,fpC-003225-r2-0302.fit.gz
5.87742061068485E+017,173.989,21.72261,0.0364871,4.707111,0.9293675,1.487688,5194,3,40,395,E,fpC-005194-r3-0395.fit.gz
5.87738570847093E+017,175.6788,15.86419,0.0853916,3.903888,0.929356,1.051557,4381,6,40,35,E,fpC-004381-r6-0035.fit.gz
5.87736915686458E+017,237.8631,9.129361,0.0919982,2.964899,0.9292728,0.9301402,3996,3,40,224,E,fpC-003996-r3-0224.fit.gz
5.87741602033631E+017,188.89,27.54961,0.0498645,4.369582,0.9292285,1.169418,5087,4,40,239,E,fpC-005087-r4-0239.fit.gz
5.87742775087792E+017,161.5265,16.72619,0.0656696,4.663842,0.929215,1.289007,5360,5,40,105,E,fpC-005360-r5-0105.fit.gz
5.87741532770599E+017,134.4695,20.12253,0.0309243,6.805309,0.929109,1.216643,5071,3,40,137,E,fpC-005071-r3-0137.fit.gz
5.88297864728216E+017,170.1422,46.8245,0.0535395,5.05593,0.9291068,1.442568,3530,4,42,319,E,fpC-003530-r4-0319.fit.gz
5.87741603113271E+017,204.1507,27.2422,0.0358014,4.914024,0.9290273,1.257109,5087,6,40,329,E,fpC-005087-r6-0329.fit.gz
5.87734893826867E+017,180.0596,10.69675,0.0612245,5.948065,0.9287722,1.671289,3525,5,40,167,E,fpC-003525-r5-0167.fit.gz
5.87736941989724E+017,234.7734,28.76133,0.0643066,5.259297,0.9285815,1.068207,4002,4,40,172,E,fpC-004002-r4-0172.fit.gz
5.87739811035808E+017,241.7427,16.16225,0.0407294,4.057618,0.9285194,1.136038,4670,4,40,293,E,fpC-004670-r4-0293.fit.gz
5.87741489831084E+017,158.319,26.9965,0.0835412,4.113163,0.9285103,1.255262,5061,3,40,292,E,fpC-005061-r3-0292.fit.gz
5.87729777450549E+017,228.7882,-1.968222,0.0501157,4.015411,0.9284579,1.285995,2334,3,40,220,E,fpC-002334-r3-0220.fit.gz
5.87735743151014E+017,235.9789,34.48206,0.0692355,6.269357,0.9283499,1.025763,3723,3,40,81,E,fpC-003723-r3-0081.fit.gz
5.87735742615781E+017,239.2444,31.90969,0.0478581,4.660341,0.9283444,1.103975,3723,2,40,106,E,fpC-003723-r2-0106.fit.gz
5.87733605327831E+017,208.7967,58.51772,0.0720576,3.758952,0.9283212,1.151042,3225,5,40,32,E,fpC-003225-r5-0032.fit.gz
5.87742773476328E+017,159.5817,15.19922,0.0934626,5.524137,0.9283012,1.179557,5360,2,40,92,E,fpC-005360-r2-0092.fit.gz
5.87739153352164E+017,117.9345,16.52331,0.0539594,5.604437,0.9282728,1.216096,4517,3,40,37,E,fpC-004517-r3-0037.fit.gz
5.87732771045835E+017,160.1631,8.861417,0.0513126,4.244189,0.9280649,1.302426,3031,3,40,267,E,fpC-003031-r3-0267.fit.gz
5.87738569239233E+017,182.2383,14.82992,0.0776908,3.202842,0.9279808,0.9880391,4381,3,40,77,E,fpC-004381-r3-0077.fit.gz
5.87733603718332E+017,212.3005,56.39892,0.0417015,4.598125,0.9279096,1.450776,3225,2,40,49,E,fpC-003225-r2-0049.fit.gz
5.87732134848365E+017,180.8002,51.8125,0.0846192,4.982767,0.9278877,1.557013,2883,2,40,184,E,fpC-002883-r2-0184.fit.gz
5.87726032776594E+017,159.8311,2.321778,0.0828086,4.212266,0.9277601,1.266495,1462,4,40,230,E,fpC-001462-r4-0230.fit.gz
5.87739810501231E+017,246.7371,13.80272,0.052772,4.902534,0.9276991,1.305204,4670,3,40,328,E,fpC-004670-r3-0328.fit.gz
5.87738573532889E+017,197.6848,39.09292,0.0728917,4.054711,0.9276561,1.091641,4382,3,40,57,E,fpC-004382-r3-0057.fit.gz
5.87725816944919E+017,154.9701,63.95153,0.0410889,5.216689,0.9275157,1.315144,1412,2,40,84,E,fpC-001412-r2-0084.fit.gz
5.87731890576032E+017,171.0606,56.65189,0.0462684,4.505572,0.9273994,1.343269,2826,3,40,244,E,fpC-002826-r3-0244.fit.gz
5.87739828752352E+017,246.8099,14.33953,0.0501632,7.137063,0.9271771,1.672086,4674,5,40,290,E,fpC-004674-r5-0290.fit.gz
5.87736976882795E+017,231.24,28.53314,0.0640276,5.700181,0.9271339,1.162307,4010,5,40,118,E,fpC-004010-r5-0118.fit.gz
5.8773980942087E+017,231.6885,18.74225,0.0601278,4.599463,0.9269527,1.243617,4670,1,40,227,E,fpC-004670-r1-0227.fit.gz
5.87722982295864E+017,223.2133,-0.7399445,0.0773252,3.764477,0.9269497,1.094602,752,2,40,532,E,fpC-000752-r2-0532.fit.gz
5.88023668635403E+017,185.3188,19.49881,0.0304782,4.313978,0.9268407,0.9350293,5225,2,41,137,E,fpC-005225-r2-0137.fit.gz
5.87732054854664E+017,133.9243,40.3555,0.0863102,3.252846,0.9267986,0.9352919,2864,5,40,185,E,fpC-002864-r5-0185.fit.gz
5.87736898501083E+017,242.273,27.89272,0.0319636,3.951959,0.9267343,1.18049,3992,3,40,140,E,fpC-003992-r3-0140.fit.gz
5.87729652348092E+017,247.2256,40.86661,0.0303466,6.276968,0.9266692,1.762362,2305,2,40,44,E,fpC-002305-r2-0044.fit.gz
5.87741708866683E+017,135.6927,18.55658,0.0815097,4.897354,0.9262983,0.9840406,5112,3,40,174,E,fpC-005112-r3-0174.fit.gz
5.87739707957772E+017,241.4152,18.16436,0.0353937,4.84113,0.9261555,1.231824,4646,4,40,311,E,fpC-004646-r4-0311.fit.gz
5.8773647705591E+017,221.2479,9.470972,0.0504191,4.238406,0.9259663,1.216988,3894,2,40,117,E,fpC-003894-r2-0117.fit.gz
5.8772722515778E+017,10.47208,-10.83275,0.0528465,5.169404,0.92577,1.194192,1740,1,40,91,E,fpC-001740-r1-0091.fit.gz
